buildA,buildB,labelA,labelB,seedIndex,seed,winner,durationSeconds,timeout,hpA,hpB
longshot-base,gunner-common-build,Longshot base,Gunner common Power-Ups,75,205121806,b,17.7,false,0,216
longshot-base,gunner-common-build,Longshot base,Gunner common Power-Ups,76,188344187,b,17.7,false,0,216
longshot-base,gunner-common-build,Longshot base,Gunner common Power-Ups,77,171566568,b,17.7,false,0,216
longshot-base,gunner-common-build,Longshot base,Gunner common Power-Ups,78,154788949,b,17.7,false,0,216
longshot-base,gunner-common-build,Longshot base,Gunner common Power-Ups,79,138011330,b,17.7,false,0,216
gunner-base,brawler-base,Gunner base,Brawler base,0,253768162,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,1,270545781,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,2,220212924,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,3,236990543,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,4,186657686,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,5,203435305,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,6,153102448,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,7,169880067,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,8,387989114,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,9,404766733,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,10,2813375903,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,11,2796598284,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,12,2846931141,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,13,2830153522,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,14,2746265427,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,15,2729487808,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,16,2779820665,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,17,2763043046,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,18,2947596855,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,19,2930819236,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,20,900286052,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,21,917063671,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,22,933841290,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,23,950618909,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,24,833175576,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,25,849953195,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,26,866730814,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,27,883508433,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,28,766065100,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,29,782842719,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,30,3148634093,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,31,3131856474,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,32,3115078855,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,33,3098301236,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,34,3081523617,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,35,3064745998,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,36,3047968379,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,37,3031190760,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,38,3014413141,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,39,2997635522,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,40,698660434,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,41,715438053,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,42,665105196,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,43,681882815,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,44,631549958,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,45,648327577,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,46,597994720,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,47,614772339,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,48,832881386,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,49,849659005,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,50,799473243,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,51,782695624,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,52,833028481,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,53,816250862,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,54,866583719,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,55,849806100,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,56,900138957,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,57,883361338,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,58,665252291,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,59,648474672,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,60,2644466880,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,61,2661244499,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,62,2678022118,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,63,2694799737,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,64,2711577356,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,65,2728354975,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,66,2745132594,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,67,2761910213,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,68,2778687832,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,69,2795465451,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,70,597847625,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,71,581070006,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,72,564292387,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,73,547514768,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,74,664958101,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,75,648180482,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,76,631402863,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,77,614625244,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,78,732068577,a,13.25,false,151,0
gunner-base,brawler-base,Gunner base,Brawler base,79,715290958,a,13.25,false,151,0
gunner-base,longshot-base,Gunner base,Longshot base,0,3831393739,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,1,3814616120,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,2,3864948977,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,3,3848171358,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,4,3898504215,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,5,3881726596,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,6,3932059453,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,7,3915281834,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,8,3697172787,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,9,3680395168,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,10,4121170072,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,11,4137947691,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,12,4154725310,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,13,4171502929,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,14,4188280548,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,15,4205058167,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,16,4221835786,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,17,4238613405,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,18,3986949120,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,19,4003726739,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,20,1739292627,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,21,1722515008,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,22,1772847865,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,23,1756070246,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,24,1806403103,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,25,1789625484,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,26,1839958341,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,27,1823180722,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,28,1873513579,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,29,1856735960,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,30,2175363626,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,31,2192141245,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,32,2141808388,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,33,2158586007,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,34,2108253150,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,35,2125030769,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,36,2074697912,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,37,2091475531,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,38,2041142674,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,39,2057920293,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,40,4088453477,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,41,4071675858,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,42,4054898239,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,43,4038120620,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,44,4021343001,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,45,4004565382,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,46,3987787763,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,47,3971010144,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,48,4222674429,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,49,4205896810,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,50,3987640668,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,51,4004418287,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,52,4021195906,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,53,4037973525,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,54,3920530192,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,55,3937307811,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,56,3954085430,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,57,3970863049,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,58,4121861620,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,59,4138639239,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,60,4290079095,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,61,4273301476,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,62,28667037,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,63,11889418,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,64,4222968619,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,65,4206191000,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,66,4256523857,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,67,4239746238,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,68,4155858143,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,69,4139080524,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,70,4189266286,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,71,4206043905,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,72,4155711048,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,73,4172488667,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,74,4256376762,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,75,4273154381,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,76,4222821524,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,77,4239599143,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,78,4055045334,a,17.7,false,145,0
gunner-base,longshot-base,Gunner base,Longshot base,79,4071822953,a,17.7,false,145,0
gunner-base,gunner-base,Gunner base,Gunner base,0,692304556,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,1,709082175,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,2,725859794,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,3,742637413,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,4,625194080,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,5,641971699,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,6,658749318,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,7,675526937,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,8,826525508,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,9,843303127,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,10,2543913885,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,11,2527136266,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,12,2510358647,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,13,2493581028,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,14,2476803409,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,15,2460025790,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,16,2443248171,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,17,2426470552,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,18,2409692933,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,19,2392915314,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,20,4255378118,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,21,4272155737,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,22,4221822880,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,23,4238600499,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,24,27521298,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,25,44298917,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,26,4288933356,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,27,10743679,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,28,94631774,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,29,111409393,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,30,61223631,a,20,false,27,27
gunner-base,gunner-base,Gunner base,Gunner base,31,44446012,a,20,false,27,27
